,id,minute,possession_team,play_pattern,team,player,shot_end_location,position,location,duration,shot_one_on_one,shot_outcome,shot_type,match_id,under_pressure
126446,a3e0c98a-e132-468e-b5a8-29340cf0c3f0,57,Real Valladolid,From Throw In,Real Valladolid,Óscar Plano Pedreño,"[114.1, 46.9]",Center Attacking Midfield,"[113.6, 47.5]",0.132956,,Blocked,Open Play,303600,
126447,bd48ad59-acae-4661-9732-c05ee1cefde5,74,Barcelona,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 42.0, 0.2]",Right Wing,"[104.9, 34.3]",0.571993,,Goal,Open Play,303600,True
126448,b15c6172-d757-4a05-8bef-86875c5f01d4,76,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 38.6, 0.1]",Center Forward,"[108.8, 47.6]",0.680077,,Goal,Open Play,303600,
126449,eabd4c3b-a038-4919-8b04-4868fd9ea145,83,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[109.4, 43.5]",Center Forward,"[108.6, 44.5]",0.16336,,Blocked,Open Play,303600,
126450,6798811e-0c48-4f67-bafa-34d860805374,83,Real Valladolid,Regular Play,Real Valladolid,Pablo Hervías Ruiz,"[101.6, 57.3]",Right Midfield,"[100.0, 59.3]",0.15908,,Blocked,Open Play,303600,
126451,47dd7b00-97d4-463b-ac0a-0642233fb238,84,Barcelona,From Counter,Barcelona,Luis Alberto Suárez Díaz,"[114.9, 39.0, 0.2]",Center Forward,"[107.1, 37.8]",0.479424,,Saved,Open Play,303600,
126452,5126c5fb-59d7-47ac-9bfa-4f5140307e4a,87,Real Valladolid,From Free Kick,Real Valladolid,Pablo Hervías Ruiz,"[120.0, 30.7, 0.2]",Right Midfield,"[88.2, 46.5]",1.457389,,Off T,Free Kick,303600,
126453,f5138095-54a9-4478-a268-fbcabd311c9a,88,Real Valladolid,Regular Play,Real Valladolid,Waldo Rubio Martín,"[120.0, 47.8, 6.0]",Left Midfield,"[94.7, 23.1]",1.02827,,Off T,Open Play,303600,
126454,8b18ea6e-6cb5-404c-85a3-6d50aa3eeb75,91,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 35.0, 1.7]",Right Wing,"[109.4, 37.3]",0.502269,,Off T,Open Play,303600,
126455,f5ce6094-25e7-4420-a88e-1dc86d481ac7,1,Barcelona,From Kick Off,Barcelona,Arturo Erasmo Vidal Pardo,"[120.0, 37.9, 0.5]",Right Center Midfield,"[109.4, 40.2]",0.647404,True,Goal,Open Play,303548,True
126456,feb4a8a1-2b7b-4bc7-9050-6f55cffcc601,6,Barcelona,Regular Play,Barcelona,Martin Braithwaite Christensen,"[120.0, 33.8, 1.0]",Left Wing,"[107.4, 32.9]",0.73636,,Off T,Open Play,303548,
126457,20ece3ed-9575-47f0-a5b1-2961338aabb1,11,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[111.1, 32.9]",Right Wing,"[109.7, 32.1]",0.074349,,Blocked,Open Play,303548,True
126458,295a95dd-e2d5-4795-bbaa-20dd3ea35590,12,Barcelona,From Corner,Barcelona,Arturo Erasmo Vidal Pardo,"[110.8, 33.7]",Right Center Midfield,"[110.0, 33.4]",0.095873,,Blocked,Open Play,303548,True
126459,d3179160-afe0-4447-bc29-1872df1b319a,21,Mallorca,Regular Play,Mallorca,Takefusa Kubo,"[116.5, 40.2, 1.3]",Right Midfield,"[102.3, 52.5]",0.567585,,Saved,Open Play,303548,
126460,76657c7f-8f3b-4a21-a75b-e540bfc5b41f,23,Mallorca,Regular Play,Mallorca,Joan Sastre Vanrell,"[95.7, 21.0]",Left Back,"[95.1, 20.5]",0.10648,,Blocked,Open Play,303548,True
126461,4925982e-a5f2-4f31-ad8e-104b45fec03c,27,Mallorca,Regular Play,Mallorca,Daniel José Rodríguez Vázquez,"[108.8, 45.8]",Right Center Forward,"[105.7, 46.8]",0.06899,,Blocked,Open Play,303548,
126462,d847fe9e-54a8-4b40-a003-2c34a6d1f062,27,Mallorca,Regular Play,Mallorca,Takefusa Kubo,"[117.8, 40.3, 0.2]",Right Midfield,"[97.4, 49.3]",1.080617,,Saved,Open Play,303548,
126463,1e4d0776-1051-491a-8ce8-93bae66210bd,31,Mallorca,From Free Kick,Mallorca,Takefusa Kubo,"[118.7, 39.6, 0.5]",Right Midfield,"[97.2, 44.5]",0.658667,,Saved,Free Kick,303548,
126464,4121709a-1a79-4bd0-afeb-99f49ed692dc,36,Barcelona,From Free Kick,Barcelona,Martin Braithwaite Christensen,"[120.0, 38.5, 2.1]",Left Wing,"[109.0, 39.3]",0.671054,,Goal,Open Play,303548,
126465,40e84859-3d19-4ea3-99ee-20f8e4e5937f,45,Mallorca,Regular Play,Mallorca,Ante Budimir,"[120.0, 34.3, 1.0]",Left Center Forward,"[108.6, 37.8]",0.900029,,Off T,Open Play,303548,
126466,e1e611ec-c289-4d18-83d0-2ec91c5e21ee,47,Mallorca,Regular Play,Mallorca,Ante Budimir,"[120.0, 34.9, 0.6]",Left Center Forward,"[99.7, 44.0]",1.103414,,Off T,Open Play,303548,
126467,1a55e957-ea3e-4c23-b369-52a4d5222537,58,Barcelona,From Counter,Barcelona,Martin Braithwaite Christensen,"[114.7, 41.7, 0.0]",Left Wing,"[112.1, 43.3]",0.200809,True,Saved,Open Play,303548,
126468,ae520a1b-43a1-4bd9-862a-bef3ca1498f9,59,Barcelona,From Corner,Barcelona,Ronald Federico Araújo da Silva,"[120.0, 44.2, 0.8]",Left Center Back,"[115.9, 48.0]",0.262204,,Post,Open Play,303548,
126469,503e18b3-ce6c-456e-b7ef-4667d2756511,65,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[118.9, 31.9, 0.3]",Center Forward,"[118.6, 30.5]",0.223356,,Saved,Open Play,303548,
126470,eedab3b9-3e2b-4f68-864a-68c2350c2a60,65,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 36.5, 4.0]",Right Wing,"[111.5, 29.2]",0.740651,,Off T,Open Play,303548,True
126471,1b7cb2b0-af85-42f4-a786-f4ba433665fd,69,Mallorca,From Corner,Mallorca,Iddrisu Baba Mohammed,"[118.8, 45.0]",Right Defensive Midfield,"[114.4, 37.3]",1.877125,,Wayward,Open Play,303548,
126472,c56d5de5-5c1d-4c74-aff1-35ee6d928fa8,75,Mallorca,From Throw In,Mallorca,Takefusa Kubo,"[107.1, 25.4]",Right Midfield,"[105.3, 23.3]",0.175724,,Blocked,Open Play,303548,
126473,4a0137b8-db33-43b1-bc17-996f8136dbd8,75,Mallorca,From Corner,Mallorca,Alejandro Pozo Pozo,"[120.0, 34.8, 0.5]",Right Back,"[90.9, 45.8]",1.287432,,Off T,Open Play,303548,
126474,6871f91c-d3a8-4608-a295-2e60ea746ef3,78,Barcelona,From Free Kick,Barcelona,Jordi Alba Ramos,"[120.0, 36.7, 0.3]",Left Back,"[109.3, 29.6]",0.591101,True,Goal,Open Play,303548,True
126475,4677299d-d128-4e72-880e-028486310ff0,86,Mallorca,Regular Play,Mallorca,Júnior Wakalibille Lago,"[120.0, 46.2, 0.4]",Left Midfield,"[108.1, 24.5]",1.104706,,Off T,Open Play,303548,
126476,814a69c5-7cbd-4ea4-a781-0a18925a7a52,90,Mallorca,Regular Play,Mallorca,Abdón Prats Bastidas,"[120.0, 44.7, 0.2]",Left Center Forward,"[109.5, 44.0]",0.580296,,Off T,Open Play,303548,True
126477,0bfb5394-a1e2-4665-870d-a2ea5dd349b0,92,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 43.1, 2.1]",Right Wing,"[107.1, 38.6]",0.133701,,Goal,Open Play,303548,
126478,dc40f219-aae8-45cf-8c92-6ce9c288d407,94,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[116.4, 35.3, 0.6]",Center Forward,"[112.3, 28.1]",0.310415,True,Saved,Open Play,303548,
126479,42c8b000-2a79-49e5-8f27-ad4f84fb0090,1,Barcelona,From Throw In,Barcelona,Ivan Rakitić,"[104.8, 39.5]",Right Center Midfield,"[100.2, 39.5]",0.232009,,Wayward,Open Play,303652,
126480,8fd80518-abe0-4f4d-a01f-2a6e8e720e7a,8,Espanyol,From Free Kick,Espanyol,Bernardo José Espinosa Zúñiga,"[120.0, 52.1, 0.7]",Left Center Back,"[111.1, 32.6]",2.91964,,Off T,Open Play,303652,True
126481,ae362d92-82a7-4968-95b3-330eaf3ece34,22,Espanyol,From Free Kick,Espanyol,David López Silva,"[120.0, 36.8, 1.4]",Right Defensive Midfield,"[108.3, 45.9]",0.935388,,Goal,Open Play,303652,
126482,137b7941-7508-4dd6-9c5d-a80daddf3452,25,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[119.0, 38.2, 0.2]",Right Wing,"[103.6, 49.5]",1.14363,,Saved,Open Play,303652,
126483,ee4ca4a7-93f9-4447-a769-193e372a4ee7,35,Barcelona,From Free Kick,Barcelona,Clément Lenglet,"[120.0, 61.3, 0.5]",Left Center Back,"[108.8, 36.3]",0.833207,,Off T,Open Play,303652,True
126484,9de47e12-5d3c-4171-b484-362029e49bfc,40,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[119.1, 38.4, 0.9]",Right Wing,"[108.2, 32.1]",0.633502,,Saved,Open Play,303652,
126485,c85dd144-9335-47b8-894a-e49e46f3df68,41,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 44.0, 0.5]",Center Forward,"[105.4, 50.1]",0.66721,,Post,Open Play,303652,
126486,ac01bf20-bd3b-4735-ab91-f80fa86c7d73,42,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[119.3, 42.6, 2.0]",Right Wing,"[95.9, 58.3]",1.09721,,Saved,Free Kick,303652,
126487,d35000b1-e466-458d-81b0-6dd9be0ff7f8,45,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[105.8, 43.6]",Right Wing,"[104.7, 43.9]",0.141031,,Blocked,Open Play,303652,
126488,74a627a2-679e-4fcc-9cc1-0e78bff37c2d,46,Barcelona,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,"[114.6, 46.8]",Right Wing,"[109.3, 60.6]",0.502592,,Blocked,Open Play,303652,
126489,0ad362aa-e40d-4596-8272-d16d441ed2ef,47,Espanyol,From Goal Kick,Espanyol,Sergi Darder Moll,"[120.0, 49.8, 0.4]",Left Center Forward,"[86.3, 30.8]",1.932943,,Off T,Open Play,303652,
126490,8e016cc4-1973-4334-9150-f47094cfc006,49,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 37.1, 0.2]",Center Forward,"[112.8, 32.9]",0.492371,,Goal,Open Play,303652,
126491,fa1bdedc-dbaf-4408-9143-c8288c7ce872,55,Barcelona,From Corner,Barcelona,Antoine Griezmann,"[106.1, 36.8]",Left Wing,"[105.4, 36.7]",0.098634,,Blocked,Open Play,303652,True
126492,99116c38-5c1f-43e5-b502-0aa5eae1d76e,58,Barcelona,From Free Kick,Barcelona,Arturo Erasmo Vidal Pardo,"[120.0, 41.7, 2.3]",Right Center Midfield,"[114.6, 46.7]",0.625817,,Goal,Open Play,303652,
126493,fb599dea-4994-438a-9606-d5192ad68fd9,64,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[116.8, 39.7, 1.4]",Center Forward,"[107.7, 39.0]",0.400143,,Saved,Open Play,303652,
126494,7689916a-d6d8-4567-9574-7aae91aa2fed,75,Espanyol,From Free Kick,Espanyol,Matías Ezequiel Vargas Martín,"[120.0, 30.9, 2.6]",Right Midfield,"[91.6, 49.8]",1.240535,,Off T,Open Play,303652,
126495,f08f12de-e477-43cb-b436-94774e22ef85,76,Espanyol,From Throw In,Espanyol,Lei Wu,"[118.4, 42.6, 2.0]",Left Midfield,"[109.2, 38.0]",0.79551,True,Saved,Open Play,303652,
126496,56554571-e554-48d7-8e96-1412d0602943,80,Barcelona,From Counter,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 31.2, 0.5]",Center Forward,"[117.2, 25.7]",0.422312,True,Off T,Open Play,303652,True
126497,2acad909-b54b-4885-935e-653607906fe5,86,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[107.7, 37.6, 1.5]",Center Forward,"[104.4, 36.7]",0.295407,,Saved,Open Play,303652,
126498,56cd56e5-1045-438e-83a7-60094b864771,87,Espanyol,Regular Play,Espanyol,Lei Wu,"[120.0, 37.4, 0.2]",Left Center Forward,"[112.0, 54.7]",0.652587,,Goal,Open Play,303652,
126499,12a429ae-3f21-4bba-8e07-a44f6b8f0989,88,Barcelona,From Kick Off,Espanyol,Jonathan Calleri,"[120.0, 57.4, 4.0]",Right Center Forward,"[105.3, 29.0]",1.100671,,Off T,Open Play,303652,
126500,919e4f45-68a5-42cb-a323-794b2f2a4cb8,90,Espanyol,From Throw In,Espanyol,Lei Wu,"[116.2, 45.6, 1.7]",Left Center Forward,"[95.1, 48.1]",1.566906,,Saved Off Target,Open Play,303652,
126501,571b6285-de04-475f-83be-83eb26c64c68,0,Barcelona,From Kick Off,Sevilla,Jesús Navas González,"[103.8, 58.9]",Right Back,"[96.4, 66.6]",0.306695,,Blocked,Open Play,303674,
126502,4ac353a6-924d-4e05-b0f6-65547d671237,2,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[118.3, 40.0, 0.5]",Left Center Forward,"[101.0, 51.6]",0.760354,,Saved,Open Play,303674,
126503,908827e0-dd44-4cf1-913f-23847a416510,10,Sevilla,From Free Kick,Sevilla,Jules Koundé,"[120.0, 35.0, 0.2]",Right Center Back,"[103.5, 51.1]",1.192593,,Off T,Open Play,303674,
126504,54b7c3ed-2fb9-41af-933a-1aae815068ef,20,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[118.4, 42.6]",Right Center Forward,"[100.4, 54.7]",1.104689,,Blocked,Free Kick,303674,
126505,847fda80-39c5-4c2b-96ce-33b522671b47,23,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[119.1, 37.2, 1.5]",Right Center Forward,"[90.0, 34.1]",1.096534,,Saved,Free Kick,303674,
126506,388b8da4-2d6a-4ecf-a6f5-b03093e7efb0,24,Barcelona,Regular Play,Barcelona,Ivan Rakitić,"[120.0, 35.3, 0.2]",Left Center Midfield,"[97.0, 27.5]",0.805719,,Off T,Open Play,303674,True
126507,8d3a1c02-97b1-421e-aa80-699fa747fbf3,48,Sevilla,Regular Play,Sevilla,Éver Maximiliano David Banega,"[120.0, 54.6, 2.7]",Left Center Midfield,"[91.7, 21.9]",1.297587,,Off T,Open Play,303674,True
126508,0247b67d-7c20-4c4d-ae39-12ed38a4e9f2,54,Sevilla,From Free Kick,Sevilla,Lucas Ariel Ocampos,"[118.6, 45.1, 1.8]",Right Wing,"[116.4, 53.9]",0.31454,True,Saved,Open Play,303674,
126509,f0f1fa08-d99c-4e61-a0da-814182d68ace,56,Sevilla,From Free Kick,Sevilla,Munir El Haddadi Mohamed,"[116.7, 36.1, 1.3]",Left Wing,"[107.2, 21.3]",0.547344,,Saved,Open Play,303674,True
126510,4f9ca5b1-2e00-4fce-ab71-5a5c28c2cbfb,57,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[107.0, 32.4]",Left Center Forward,"[104.8, 30.7]",0.095783,,Blocked,Open Play,303674,
126511,62bb56cc-9066-4584-ad16-9ed0118ed0f9,60,Sevilla,Regular Play,Sevilla,Lucas Ariel Ocampos,"[120.0, 45.8, 4.6]",Right Wing,"[100.7, 29.1]",1.01729,,Off T,Open Play,303674,
126512,0991db0e-2542-434b-8474-1e127c5c8aca,72,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[119.5, 37.2, 2.3]",Right Center Forward,"[90.2, 35.7]",1.177255,,Saved,Free Kick,303674,
126513,6a2ad53f-6fcb-42aa-89ed-818e7168114c,73,Barcelona,From Corner,Barcelona,Luis Alberto Suárez Díaz,"[114.1, 54.0]",Left Center Forward,"[113.4, 57.2]",0.300481,,Blocked,Open Play,303674,True
126514,7edb4865-9cf4-46b0-926d-059ee6c5d664,75,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[112.2, 51.8]",Left Center Forward,"[111.2, 53.3]",0.494175,,Blocked,Open Play,303674,
126515,962aaa9c-d143-4c21-a2ea-5b9ef941532f,82,Sevilla,Regular Play,Sevilla,Lucas Ariel Ocampos,"[117.4, 45.0, 0.2]",Left Wing,"[109.3, 55.1]",0.500485,,Saved,Open Play,303674,
126516,c5cfb98d-ab18-4cc2-87e7-fae297df9ad8,84,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[102.6, 42.8]",Right Center Forward,"[95.6, 42.9]",0.448875,,Blocked,Open Play,303674,
126517,17c87bb2-b1ae-40ea-a1f9-41db2e5ebc5b,87,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 38.1, 3.3]",Left Center Forward,"[107.2, 36.4]",0.785868,,Off T,Open Play,303674,
126518,b03e604b-4f0d-4774-86a9-efe9b15239ca,90,Sevilla,Regular Play,Sevilla,Sergio Reguilón Rodríguez,"[117.4, 39.8, 1.3]",Left Wing Back,"[112.0, 39.0]",0.716581,,Saved,Open Play,303674,
126519,68d5427a-7d4e-4dea-a1ca-7e2d45e145cd,6,Real Madrid,From Corner,Real Madrid,Karim Benzema,"[120.0, 42.7, 4.2]",Center Forward,"[104.5, 51.0]",0.97429,,Off T,Open Play,303470,
126520,f2e04fc9-42e3-4f60-84c8-9f05d053a900,14,Real Madrid,Regular Play,Real Madrid,Toni Kroos,"[120.0, 35.6, 4.6]",Left Center Midfield,"[104.0, 33.0]",0.84529,,Off T,Open Play,303470,
126521,fab3bab1-c2e2-4553-9a44-b1755500113a,20,Barcelona,Regular Play,Barcelona,Antoine Griezmann,"[120.0, 36.3, 4.0]",Left Center Forward,"[108.5, 38.5]",0.654673,,Off T,Open Play,303470,
126522,40f7462d-9afa-4108-b92e-8c6b9f4f3aae,28,Real Madrid,Regular Play,Real Madrid,Toni Kroos,"[120.0, 41.8, 4.8]",Left Center Midfield,"[95.2, 42.1]",0.578319,,Off T,Open Play,303470,
126523,5c6c1f03-fb56-4112-9765-087450d39e69,29,Barcelona,From Goal Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[117.7, 43.3, 0.2]",Right Center Forward,"[107.6, 53.6]",0.701192,,Saved,Open Play,303470,True
126524,2454234f-f0c9-4578-9c23-07c288fa16bc,33,Real Madrid,Regular Play,Real Madrid,Karim Benzema,"[114.4, 49.3]",Center Forward,"[112.6, 39.1]",0.426765,,Wayward,Open Play,303470,
126525,f50cf908-d0e8-4d3f-b705-3667b46472a9,33,Barcelona,From Counter,Barcelona,Arthur Henrique Ramos de Oliveira Melo,"[111.2, 30.2, 0.7]",Right Defensive Midfield,"[109.0, 27.1]",0.233369,True,Saved,Open Play,303470,
126526,8cedfcf0-ce88-4100-8613-d8d854853123,36,Barcelona,From Throw In,Barcelona,Antoine Griezmann,"[101.9, 37.7]",Left Center Forward,"[100.8, 37.4]",0.197034,,Blocked,Open Play,303470,
126527,88ae26c4-0eb0-4e4b-9aa0-13791ef1c5eb,36,Real Madrid,From Counter,Real Madrid,Vinícius José Paixão de Oliveira Júnior,"[117.3, 38.6, 1.6]",Left Midfield,"[103.9, 26.1]",1.038116,,Saved,Open Play,303470,
126528,ac095c26-e860-4458-a561-9b741a1dce91,37,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[115.1, 40.0, 1.4]",Right Center Forward,"[102.7, 40.7]",0.580158,True,Saved,Open Play,303470,True
126529,dd1e5e79-4229-48a8-b35e-c1fce46927f6,39,Barcelona,From Free Kick,Barcelona,Arturo Erasmo Vidal Pardo,"[103.8, 42.5]",Right Midfield,"[102.6, 42.7]",0.214839,,Blocked,Open Play,303470,
126530,804096cf-8553-4bc9-9830-2f91a3d29a75,46,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[103.7, 26.9]",Right Center Forward,"[102.8, 26.2]",0.260478,,Blocked,Open Play,303470,
126531,96ea6539-b8a1-4e36-91bf-0e7be87fb375,55,Real Madrid,From Corner,Real Madrid,Francisco Román Alarcón Suárez,"[119.4, 43.0, 2.2]",Right Center Midfield,"[100.6, 24.0]",1.010169,,Saved,Open Play,303470,
126532,b18a791f-b779-4457-8e34-28bd7b1a2dd5,57,Real Madrid,From Throw In,Real Madrid,Carlos Henrique Casimiro,"[120.0, 49.7, 6.7]",Center Defensive Midfield,"[94.5, 30.4]",0.930672,,Off T,Open Play,303470,
126533,48474772-a60c-4c82-a9ce-fcd0a705c06e,60,Real Madrid,Regular Play,Real Madrid,Francisco Román Alarcón Suárez,"[119.5, 40.7]",Right Center Midfield,"[112.3, 38.4]",0.870319,,Blocked,Open Play,303470,
126534,bb8cc042-7da1-4533-ad2e-827f991bc561,61,Real Madrid,Regular Play,Real Madrid,Toni Kroos,"[120.0, 45.3, 3.9]",Left Center Midfield,"[93.3, 40.9]",0.865602,,Off T,Open Play,303470,
126535,9e8e8e1a-13ba-4d1c-9a65-12d244b37222,62,Real Madrid,Regular Play,Real Madrid,Karim Benzema,"[120.0, 38.3, 3.8]",Center Forward,"[114.1, 49.7]",0.50591,,Off T,Open Play,303470,
126536,b31e88c4-c466-4ac3-9317-26ad4f01d06d,69,Barcelona,From Free Kick,Barcelona,Martin Braithwaite Christensen,"[112.4, 54.5, 0.4]",Right Midfield,"[111.1, 57.5]",0.304193,True,Saved,Open Play,303470,
126537,d2dbaf25-81c5-410f-9c60-d6920ef93dc4,70,Real Madrid,Regular Play,Real Madrid,Vinícius José Paixão de Oliveira Júnior,"[120.0, 37.8, 0.4]",Left Midfield,"[115.8, 27.3]",0.116304,True,Goal,Open Play,303470,
126538,f9830423-dcb6-4295-b89d-cbf57b6d59a1,82,Barcelona,From Free Kick,Barcelona,Gerard Piqué Bernabéu,"[120.0, 34.8, 3.8]",Right Center Back,"[111.9, 34.7]",0.627314,,Off T,Open Play,303470,
126539,3dda041f-beef-443f-83ef-537b4ffc42f7,88,Real Madrid,From Free Kick,Real Madrid,Sergio Ramos García,"[109.6, 38.2]",Left Center Back,"[99.7, 39.1]",0.361159,,Blocked,Free Kick,303470,
126540,a63f2048-50ad-4217-ad9b-5f18adb46fbe,91,Real Madrid,From Throw In,Real Madrid,Mariano Díaz Mejía,"[120.0, 39.4, 0.2]",Center Forward,"[117.6, 50.1]",0.848199,True,Goal,Open Play,303470,True
126541,ee7b4bd7-4812-4913-8dbb-412fc0d439c7,4,Barcelona,From Goal Kick,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 27.3, 0.8]",Center Forward,"[59.5, 47.9]",2.621922,,Off T,Open Play,303700,
126542,21023d99-6fb4-47ed-8c38-01e197566475,9,Eibar,From Corner,Eibar,Sergio Álvarez Díaz,"[118.8, 66.4]",Right Center Midfield,"[109.9, 36.1]",1.443463,,Wayward,Open Play,303700,
126543,f0be2ec7-8d33-4985-a470-fe3344e6531b,12,Eibar,From Free Kick,Eibar,Pedro León Sánchez Gil,"[120.0, 37.1, 5.5]",Right Midfield,"[105.3, 41.0]",0.787432,,Off T,Open Play,303700,
126544,de8d6be4-ae3d-43de-ba2c-1b891681e209,12,Barcelona,From Goal Kick,Barcelona,Antoine Griezmann,"[119.9, 36.4, 1.6]",Left Wing,"[109.5, 28.6]",0.549005,True,Goal,Open Play,303700,
126545,2d20984c-1828-40ed-8deb-036390df2d86,14,Barcelona,From Throw In,Eibar,José Ángel Valdés Díaz,"[116.9, 43.5, 0.2]",Left Back,"[94.4, 24.3]",1.516634,,Saved Off Target,Open Play,303700,True
126546,7707add3-4d9d-47c8-b5f1-71531bf33801,34,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[108.5, 46.1]",Center Forward,"[106.7, 47.5]",0.201605,,Blocked,Open Play,303700,
126547,f283f082-a76d-4bcc-80a4-2ec108944917,36,Eibar,From Corner,Eibar,Sergio Enrich Ametller,"[120.0, 42.2, 4.6]",Right Center Forward,"[109.9, 36.7]",1.52081,,Off T,Open Play,303700,True
126548,8bebb5af-2816-4fda-99fb-6972f52882ba,54,Eibar,From Throw In,Eibar,Papa Kouly Diop,"[120.0, 43.0, 4.6]",Left Center Midfield,"[95.5, 24.3]",0.93622,,Off T,Open Play,303700,
126549,17c2b913-d428-4324-8d50-7df1a51da964,55,Barcelona,From Goal Kick,Barcelona,Luis Alberto Suárez Díaz,"[117.3, 40.3, 0.2]",Center Forward,"[104.5, 41.5]",0.539812,,Saved,Open Play,303700,
126550,19e1a90d-a795-469d-9c1b-520cdf5bb0fe,57,Barcelona,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 42.5, 0.2]",Right Wing,"[111.6, 34.1]",0.830716,,Goal,Open Play,303700,True
126551,102dd3e5-851c-4ad1-b7c1-fc6bc37a12e1,65,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 37.7, 0.2]",Center Forward,"[110.2, 33.2]",0.824114,,Goal,Open Play,303700,
126552,540f59ab-ee01-4f57-b6f1-94dbbb065fc0,69,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[114.1, 48.4]",Right Wing,"[113.5, 49.2]",0.137226,,Blocked,Open Play,303700,
126553,bd21b9af-4784-42ba-83eb-27b6089d9a06,75,Eibar,Regular Play,Eibar,Papa Kouly Diop,"[98.8, 34.9]",Left Center Midfield,"[96.7, 34.0]",0.106745,,Blocked,Open Play,303700,
126554,b5218c07-b83e-47b8-9de3-8835c0b709f5,82,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 36.4, 4.0]",Right Wing,"[94.3, 39.1]",1.046645,,Off T,Free Kick,303700,
126555,d1df79f8-d78f-4574-aa4f-26214bf4fa42,84,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 45.3, 1.3]",Center Forward,"[103.5, 31.4]",0.879002,,Off T,Open Play,303700,
126556,cd98f329-076c-48a4-877b-c01e902e70b3,2,Real Betis,From Throw In,Real Betis,Marc Bartra Aregall,"[117.6, 54.3, 1.1]",Left Center Back,"[50.2, 49.9]",4.870665,,Saved Off Target,Open Play,303707,
126557,879785f6-6b16-473a-9991-60da807ececc,3,Real Betis,From Counter,Real Betis,Nabil Fekir,"[112.7, 33.0]",Left Midfield,"[109.2, 29.3]",0.269691,,Blocked,Open Play,303707,
126558,f209fd6e-6075-4e8a-9499-bdb70620ed96,5,Real Betis,Other,Real Betis,Sergio Canales Madrazo,"[120.0, 37.1, 0.2]",Right Center Midfield,"[108.0, 40.0]",0.44609,,Goal,Penalty,303707,
126559,c37a5140-bf5d-4a3f-981d-c77f65750e49,8,Barcelona,Regular Play,Barcelona,Frenkie de Jong,"[120.0, 37.7, 0.3]",Left Center Midfield,"[113.5, 37.7]",0.380057,True,Goal,Open Play,303707,
126560,d6d66748-bde9-4721-8559-3c32ce1ed5bb,22,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[114.6, 43.9, 0.3]",Right Center Forward,"[113.3, 44.9]",0.131609,,Saved,Open Play,303707,
126561,e32e91d7-4fff-47d2-ac4a-9b4298fc8d6b,25,Real Betis,From Counter,Real Betis,Nabil Fekir,"[120.0, 43.4, 0.2]",Left Midfield,"[102.1, 31.9]",0.726185,,Goal,Open Play,303707,
